Date,Stock,ClosePrice
10/27/2025,ICICIBANK,1377.599976
10/28/2025,ICICIBANK,1363.099976
10/29/2025,ICICIBANK,1370.400024
10/30/2025,ICICIBANK,1362.400024
10/31/2025,ICICIBANK,1345.300049
11/3/2025,ICICIBANK,1346.400024
11/4/2025,ICICIBANK,1336.900024
11/6/2025,ICICIBANK,1320.400024
11/7/2025,ICICIBANK,1343
11/10/2025,ICICIBANK,1348
11/11/2025,ICICIBANK,1358.300049
11/12/2025,ICICIBANK,1358.900024
11/13/2025,ICICIBANK,1385.900024
11/14/2025,ICICIBANK,1373
11/17/2025,ICICIBANK,1379
11/18/2025,ICICIBANK,1373.400024
11/19/2025,ICICIBANK,1383.099976
11/20/2025,ICICIBANK,1383
11/21/2025,ICICIBANK,1369.5
11/24/2025,ICICIBANK,1368.400024
11/25/2025,ICICIBANK,1357.800049
11/26/2025,ICICIBANK,1375
11/27/2025,ICICIBANK,1392.199951
11/28/2025,ICICIBANK,1388.800049
12/1/2025,ICICIBANK,1390.099976
12/2/2025,ICICIBANK,1373
12/3/2025,ICICIBANK,1391.5
12/4/2025,ICICIBANK,1386.699951
12/5/2025,ICICIBANK,1392.5
12/8/2025,ICICIBANK,1389.599976
12/9/2025,ICICIBANK,1375.199951
12/10/2025,ICICIBANK,1363.599976
12/11/2025,ICICIBANK,1360
12/12/2025,ICICIBANK,1366
12/15/2025,ICICIBANK,1365.199951
12/16/2025,ICICIBANK,1366
12/17/2025,ICICIBANK,1352.400024
12/18/2025,ICICIBANK,1356.800049
12/19/2025,ICICIBANK,1354.099976
12/22/2025,ICICIBANK,1368.5
12/23/2025,ICICIBANK,1363
12/24/2025,ICICIBANK,1359.800049
12/26/2025,ICICIBANK,1350.400024
12/29/2025,ICICIBANK,1343.300049
12/30/2025,ICICIBANK,1342.5
12/31/2025,ICICIBANK,1342.900024
1/1/2026,ICICIBANK,1338
1/2/2026,ICICIBANK,1355.400024
1/5/2026,ICICIBANK,1371.5
1/6/2026,ICICIBANK,1411.199951
1/7/2026,ICICIBANK,1427.699951
1/8/2026,ICICIBANK,1435
1/9/2026,ICICIBANK,1404.300049
1/12/2026,ICICIBANK,1413.099976
1/13/2026,ICICIBANK,1437
1/14/2026,ICICIBANK,1418.400024
1/15/2026,ICICIBANK,1418.400024
1/16/2026,ICICIBANK,1410.800049
1/19/2026,ICICIBANK,1380.599976
1/20/2026,ICICIBANK,1375.800049
1/21/2026,ICICIBANK,1349
1/22/2026,ICICIBANK,1345.5
1/23/2026,ICICIBANK,1343.400024
1/27/2026,ICICIBANK,1361.400024
1/28/2026,ICICIBANK,1367.699951
1/29/2026,ICICIBANK,1366.300049
1/29/2025,INFY,1827.175903
1/30/2025,INFY,1806.488159
1/31/2025,INFY,1825.7677
2/1/2025,INFY,1798.135376
2/3/2025,INFY,1809.741943
2/4/2025,INFY,1844.221558
2/5/2025,INFY,1842.521851
2/6/2025,INFY,1860.587158
2/7/2025,INFY,1848.932129
2/10/2025,INFY,1826.253296
2/11/2025,INFY,1821.736938
2/12/2025,INFY,1809.596191
2/13/2025,INFY,1790.268188
2/14/2025,INFY,1803.040161
2/17/2025,INFY,1789.345581
2/18/2025,INFY,1798.71814
2/19/2025,INFY,1758.750977
2/20/2025,INFY,1772.688477
2/21/2025,INFY,1762.8302
2/24/2025,INFY,1713.393188
2/25/2025,INFY,1716.889648
2/27/2025,INFY,1713.587524
2/28/2025,INFY,1639.189209
3/3/2025,INFY,1659.488403
3/4/2025,INFY,1639.772095
3/5/2025,INFY,1662.305176
3/6/2025,INFY,1666.530151
3/7/2025,INFY,1637.538208
3/10/2025,INFY,1652.544067
3/11/2025,INFY,1613.839478
3/12/2025,INFY,1545.123047
3/13/2025,INFY,1534.439209
3/17/2025,INFY,1544.346191
3/18/2025,INFY,1544.346191
3/19/2025,INFY,1540.946777
3/20/2025,INFY,1569.113159
3/21/2025,INFY,1546.774292
3/24/2025,INFY,1546.968506
3/25/2025,INFY,1581.642212
3/26/2025,INFY,1553.47583
3/27/2025,INFY,1557.45813
3/28/2025,INFY,1525.503784
4/1/2025,INFY,1482.622681
4/2/2025,INFY,1505.593018
4/3/2025,INFY,1453.485107
4/4/2025,INFY,1409.924316
4/7/2025,INFY,1356.602295
4/8/2025,INFY,1387.731079
4/9/2025,INFY,1363.352417
4/11/2025,INFY,1368.937134
4/15/2025,INFY,1385.011475
4/16/2025,INFY,1372.482178
4/17/2025,INFY,1378.698364
4/21/2025,INFY,1409.292969
4/22/2025,INFY,1381.903564
4/23/2025,INFY,1432.505981
4/24/2025,INFY,1429.106567
4/25/2025,INFY,1437.653564
4/28/2025,INFY,1439.498901
4/29/2025,INFY,1454.456299
4/30/2025,INFY,1456.981567
5/2/2025,INFY,1463.586182
5/5/2025,INFY,1465.237183
5/6/2025,INFY,1468.053955
5/7/2025,INFY,1464.945923
5/8/2025,INFY,1467.956787
5/9/2025,INFY,1464.265991
5/12/2025,INFY,1580.136963
5/13/2025,INFY,1523.512573
5/14/2025,INFY,1546.62854
5/15/2025,INFY,1566.636475
5/16/2025,INFY,1544.200439
5/19/2025,INFY,1514.965698
5/20/2025,INFY,1515.742554
5/21/2025,INFY,1523.415527
5/22/2025,INFY,1503.019165
5/23/2025,INFY,1519.821899
5/26/2025,INFY,1535.070557
5/27/2025,INFY,1524.969482
5/28/2025,INFY,1526.620728
5/29/2025,INFY,1540.023926
5/30/2025,INFY,1539.137573
6/2/2025,INFY,1530.371826
6/3/2025,INFY,1519.734619
6/4/2025,INFY,1527.810913
6/5/2025,INFY,1530.864258
6/6/2025,INFY,1540.221069
6/9/2025,INFY,1549.183838
6/10/2025,INFY,1571.935547
6/11/2025,INFY,1606.506226
6/12/2025,INFY,1584.345459
6/13/2025,INFY,1577.844971
6/16/2025,INFY,1599.316406
6/17/2025,INFY,1615.173584
6/18/2025,INFY,1608.279175
6/19/2025,INFY,1593.997803
6/20/2025,INFY,1598.429932
6/23/2025,INFY,1560.116455
6/24/2025,INFY,1557.752563
6/25/2025,INFY,1590.550537
6/26/2025,INFY,1591.633911
6/27/2025,INFY,1583.754517
6/30/2025,INFY,1577.648071
7/1/2025,INFY,1582.572754
7/2/2025,INFY,1586.216919
7/3/2025,INFY,1594.293213
7/4/2025,INFY,1615.961426
7/7/2025,INFY,1602.46814
7/8/2025,INFY,1613.991577
7/9/2025,INFY,1609.067017
7/10/2025,INFY,1591.437012
7/11/2025,INFY,1570.852051
7/14/2025,INFY,1546.623047
7/15/2025,INFY,1561.692261
7/16/2025,INFY,1583.656128
7/17/2025,INFY,1559.624023
7/18/2025,INFY,1562.184692
7/21/2025,INFY,1560.411987
7/22/2025,INFY,1547.213989
7/23/2025,INFY,1550.759644
7/24/2025,INFY,1529.091431
7/25/2025,INFY,1492.846191
7/28/2025,INFY,1493.141724
7/29/2025,INFY,1490.876343
7/30/2025,INFY,1496.096558
7/31/2025,INFY,1486.247314
8/1/2025,INFY,1447.441284
8/4/2025,INFY,1458.177002
8/5/2025,INFY,1438.281616
8/6/2025,INFY,1415.037354
8/7/2025,INFY,1415.234375
8/8/2025,INFY,1401.642456
8/11/2025,INFY,1406.665527
8/12/2025,INFY,1402.627441
8/13/2025,INFY,1405.089722
8/14/2025,INFY,1425.87146
8/18/2025,INFY,1414.151001
8/19/2025,INFY,1418.28772
8/20/2025,INFY,1473.640259
8/21/2025,INFY,1473.83728
8/22/2025,INFY,1465.071411
8/25/2025,INFY,1508.998901
8/26/2025,INFY,1506.536621
8/28/2025,INFY,1477.481445
8/29/2025,INFY,1447.441284
9/1/2025,INFY,1476.792114
9/2/2025,INFY,1476.102539
9/3/2025,INFY,1456.798096
9/4/2025,INFY,1440.940918
9/5/2025,INFY,1422.818237
9/8/2025,INFY,1411.2948
9/9/2025,INFY,1481.618164
9/10/2025,INFY,1509.491455
9/11/2025,INFY,1486.936646
9/12/2025,INFY,1502.596924
9/15/2025,INFY,1485.656372
9/16/2025,INFY,1488.512695
9/17/2025,INFY,1499.445313
9/18/2025,INFY,1517.37085
9/19/2025,INFY,1516.976807
9/22/2025,INFY,1476.890503
9/23/2025,INFY,1474.920654
9/24/2025,INFY,1472.064331
9/25/2025,INFY,1462.412231
9/26/2025,INFY,1427.053467
9/29/2025,INFY,1420.060547
9/30/2025,INFY,1420.060547
10/1/2025,INFY,1424.000244
10/3/2025,INFY,1424.788086
10/6/2025,INFY,1453.744873
10/7/2025,INFY,1436.508667
10/8/2025,INFY,1472.458374
10/9/2025,INFY,1486.542847
10/10/2025,INFY,1492.05835
10/13/2025,INFY,1470.685425
10/14/2025,INFY,1467.435303
10/15/2025,INFY,1452.169067
10/16/2025,INFY,1449.312744
10/17/2025,INFY,1419.371094
10/20/2025,INFY,1438.872559
10/21/2025,INFY,1450.199219
10/23/2025,INFY,1505.453247
10/24/2025,INFY,1502.400024
10/27/2025,INFY,1504.5
10/28/2025,INFY,1500.199951
10/29/2025,INFY,1510.400024
10/30/2025,INFY,1493.800049
10/31/2025,INFY,1482.300049
11/3/2025,INFY,1485.5
11/4/2025,INFY,1467.900024
11/6/2025,INFY,1466.699951
11/7/2025,INFY,1476.800049
11/10/2025,INFY,1513.5
11/11/2025,INFY,1530.300049
11/12/2025,INFY,1551.699951
11/13/2025,INFY,1541.800049
11/14/2025,INFY,1502.800049
11/17/2025,INFY,1507.599976
11/18/2025,INFY,1486.400024
11/19/2025,INFY,1541.099976
11/20/2025,INFY,1536.5
11/21/2025,INFY,1545
11/24/2025,INFY,1548
11/25/2025,INFY,1530.599976
11/26/2025,INFY,1557.900024
11/27/2025,INFY,1566.400024
11/28/2025,INFY,1560.099976
12/1/2025,INFY,1564
12/2/2025,INFY,1561
12/3/2025,INFY,1578.699951
12/4/2025,INFY,1597.599976
12/5/2025,INFY,1616.199951
12/8/2025,INFY,1610.800049
12/9/2025,INFY,1599
12/10/2025,INFY,1584.800049
12/11/2025,INFY,1598
12/12/2025,INFY,1598.199951
12/15/2025,INFY,1606.800049
12/16/2025,INFY,1592.900024
12/17/2025,INFY,1602
12/18/2025,INFY,1626.800049
12/19/2025,INFY,1638.699951
12/22/2025,INFY,1689.599976
12/23/2025,INFY,1668.300049
12/24/2025,INFY,1663.400024
12/26/2025,INFY,1656.099976
12/29/2025,INFY,1644.699951
12/30/2025,INFY,1621.599976
12/31/2025,INFY,1615.400024
1/1/2026,INFY,1629.800049
1/2/2026,INFY,1640.400024
1/5/2026,INFY,1606.400024
1/6/2026,INFY,1612.199951
1/7/2026,INFY,1639
1/8/2026,INFY,1613.300049
1/9/2026,INFY,1614.099976
1/12/2026,INFY,1595.900024
1/13/2026,INFY,1599
1/14/2026,INFY,1599.800049
1/15/2026,INFY,1599.800049
1/16/2026,INFY,1689.800049
1/19/2026,INFY,1681.199951
1/20/2026,INFY,1658.900024
1/21/2026,INFY,1654.400024
1/22/2026,INFY,1663.5
1/23/2026,INFY,1670.800049
1/27/2026,INFY,1682.699951
1/28/2026,INFY,1666.5
1/29/2026,INFY,1650.199951
1/29/2025,TCS,3962.847168
1/30/2025,TCS,3963.088623
1/31/2025,TCS,3975.026367
2/1/2025,TCS,3937.087646
2/3/2025,TCS,3932.737549
2/4/2025,TCS,3969.85498
2/5/2025,TCS,3954.437988
2/6/2025,TCS,3946.367188
2/7/2025,TCS,3894.798828
2/10/2025,TCS,3902.096924
2/11/2025,TCS,3831.148926
2/12/2025,TCS,3818.196289
2/13/2025,TCS,3779.532715
2/14/2025,TCS,3803.407715
2/17/2025,TCS,3774.071533
2/18/2025,TCS,3743.816895
2/19/2025,TCS,3657.693359
2/20/2025,TCS,3653.150391
2/21/2025,TCS,3659.529785
2/24/2025,TCS,3552.817627
2/25/2025,TCS,3508.305908
2/27/2025,TCS,3491.873535
2/28/2025,TCS,3366.893066
3/3/2025,TCS,3376.365967
3/4/2025,TCS,3414.062988
3/5/2025,TCS,3428.561523
3/6/2025,TCS,3481.289795
3/7/2025,TCS,3490.568848
3/10/2025,TCS,3469.73877
3/11/2025,TCS,3455.868164
3/12/2025,TCS,3389.076416
3/13/2025,TCS,3393.76416
3/17/2025,TCS,3380.860352
3/18/2025,TCS,3380.860352
3/19/2025,TCS,3380.280273
3/20/2025,TCS,3444.123779
3/21/2025,TCS,3458.574707
3/24/2025,TCS,3507.725586
3/25/2025,TCS,3535.563965
3/26/2025,TCS,3514.347168
3/27/2025,TCS,3529.232666
3/28/2025,TCS,3485.687744
4/1/2025,TCS,3432.186523
4/2/2025,TCS,3425.56543
4/3/2025,TCS,3289.468506
4/4/2025,TCS,3189.184326
4/7/2025,TCS,3164.681152
4/8/2025,TCS,3182.949707
4/9/2025,TCS,3138.148193
4/11/2025,TCS,3123.552979
4/15/2025,TCS,3139.69458
4/16/2025,TCS,3164.439697
4/17/2025,TCS,3188.700928
4/21/2025,TCS,3210.642822
4/22/2025,TCS,3203.683594
4/23/2025,TCS,3298.989746
4/24/2025,TCS,3287.970703
4/25/2025,TCS,3332.820801
4/28/2025,TCS,3328.470947
4/29/2025,TCS,3356.502197
4/30/2025,TCS,3338.330078
5/2/2025,TCS,3316.388184
5/5/2025,TCS,3338.910156
5/6/2025,TCS,3344.419678
5/7/2025,TCS,3330.017578
5/8/2025,TCS,3333.690186
5/9/2025,TCS,3325.37793
5/12/2025,TCS,3499.461426
5/13/2025,TCS,3397.58252
5/14/2025,TCS,3430.156738
5/15/2025,TCS,3460.314209
5/16/2025,TCS,3442.335938
5/19/2025,TCS,3401.255615
5/20/2025,TCS,3381.440186
5/21/2025,TCS,3408.021484
5/22/2025,TCS,3360.851807
5/23/2025,TCS,3397.195801
5/26/2025,TCS,3419.137451
5/27/2025,TCS,3381.826904
5/28/2025,TCS,3380.860352
5/29/2025,TCS,3381.24707
5/30/2025,TCS,3347.706055
6/2/2025,TCS,3334.560547
6/3/2025,TCS,3291.450195
6/4/2025,TCS,3297.008789
6/5/2025,TCS,3287.452148
6/6/2025,TCS,3300.226807
6/9/2025,TCS,3336.991455
6/10/2025,TCS,3376.974121
6/11/2025,TCS,3385.750732
6/12/2025,TCS,3348.986328
6/13/2025,TCS,3360.200928
6/16/2025,TCS,3409.54541
6/17/2025,TCS,3428.073975
6/18/2025,TCS,3365.759521
6/19/2025,TCS,3339.039307
6/20/2025,TCS,3350.448975
6/23/2025,TCS,3309.393799
6/24/2025,TCS,3306.272949
6/25/2025,TCS,3359.323242
6/26/2025,TCS,3356.397705
6/27/2025,TCS,3355.715332
6/30/2025,TCS,3376.096191
7/1/2025,TCS,3344.5979
7/2/2025,TCS,3338.356445
7/3/2025,TCS,3316.415039
7/4/2025,TCS,3334.943604
7/7/2025,TCS,3327.044678
7/8/2025,TCS,3321.680908
7/9/2025,TCS,3299.837158
7/10/2025,TCS,3298.081543
7/11/2025,TCS,3184.959961
7/14/2025,TCS,3142.734375
7/15/2025,TCS,3171.599854
7/16/2025,TCS,3163.576172
7/17/2025,TCS,3140.189941
7/18/2025,TCS,3121.304932
7/21/2025,TCS,3090.286621
7/22/2025,TCS,3091.656738
7/23/2025,TCS,3110.737305
7/24/2025,TCS,3080.306152
7/25/2025,TCS,3068.368408
7/28/2025,TCS,3013.083252
7/29/2025,TCS,2990.284424
7/30/2025,TCS,2987.936035
7/31/2025,TCS,2971.497314
8/1/2025,TCS,2938.424072
8/4/2025,TCS,3008.288574
8/5/2025,TCS,2998.014404
8/6/2025,TCS,2967.093994
8/7/2025,TCS,2981.478027
8/8/2025,TCS,2971.105713
8/11/2025,TCS,2975.411377
8/12/2025,TCS,2970.127197
8/13/2025,TCS,2970.910156
8/14/2025,TCS,2957.309082
8/18/2025,TCS,2946.447754
8/19/2025,TCS,2951.340332
8/20/2025,TCS,3031.968262
8/21/2025,TCS,3035.882568
8/22/2025,TCS,2988.327393
8/25/2025,TCS,3073.065186
8/26/2025,TCS,3089.30835
8/28/2025,TCS,3027.173584
8/29/2025,TCS,3018.367188
9/1/2025,TCS,3045.667236
9/2/2025,TCS,3044.59082
9/3/2025,TCS,3030.891846
9/4/2025,TCS,3029.130859
9/5/2025,TCS,2982.75
9/8/2025,TCS,2954.080078
9/9/2025,TCS,2983.826172
9/10/2025,TCS,3043.123291
9/11/2025,TCS,3057.017822
9/12/2025,TCS,3066.02002
9/15/2025,TCS,3044.982178
9/16/2025,TCS,3078.055664
9/17/2025,TCS,3104.572754
9/18/2025,TCS,3108.388916
9/19/2025,TCS,3101.050049
9/22/2025,TCS,3007.70166
9/23/2025,TCS,2996.546631
9/24/2025,TCS,2970.127197
9/25/2025,TCS,2893.804443
9/26/2025,TCS,2836.758545
9/29/2025,TCS,2833.822754
9/30/2025,TCS,2826.28833
10/1/2025,TCS,2851.533691
10/3/2025,TCS,2839.498047
10/6/2025,TCS,2924.137939
10/7/2025,TCS,2909.753906
10/8/2025,TCS,2962.103516
10/9/2025,TCS,2995.861816
10/10/2025,TCS,2963.179932
10/13/2025,TCS,2942.533936
10/14/2025,TCS,2896.642334
10/15/2025,TCS,2916.776367
10/16/2025,TCS,2917.660156
10/17/2025,TCS,2909.311768
10/20/2025,TCS,2961.365479
10/21/2025,TCS,2953.017334
10/23/2025,TCS,3018.330078
10/24/2025,TCS,3008.508545
10/27/2025,TCS,3029.821045
10/28/2025,TCS,3003.303223
10/29/2025,TCS,3003.008789
10/30/2025,TCS,2981.106689
10/31/2025,TCS,3003.401367
11/3/2025,TCS,2962.937012
11/4/2025,TCS,2936.812012
11/6/2025,TCS,2957.142334
11/7/2025,TCS,2938.383545
11/10/2025,TCS,2971.187012
11/11/2025,TCS,2992.5979
11/12/2025,TCS,3075.883789
11/13/2025,TCS,3050.249756
11/14/2025,TCS,3050.544434
11/17/2025,TCS,3046.812256
11/18/2025,TCS,3031.981934
11/19/2025,TCS,3091.499756
11/20/2025,TCS,3088.651855
11/21/2025,TCS,3094.348145
11/24/2025,TCS,3085.115967
11/25/2025,TCS,3063.508789
11/26/2025,TCS,3106.428467
11/27/2025,TCS,3080.598145
11/28/2025,TCS,3081.481934
12/1/2025,TCS,3077.455078
12/2/2025,TCS,3079.714111
12/3/2025,TCS,3123.223145
12/4/2025,TCS,3171.544678
12/5/2025,TCS,3180.384033
12/8/2025,TCS,3178.714355
12/9/2025,TCS,3151.018066
12/10/2025,TCS,3132.259033
12/11/2025,TCS,3134.910645
12/12/2025,TCS,3163
12/15/2025,TCS,3172.526855
12/16/2025,TCS,3147.875244
12/17/2025,TCS,3160.348389
12/18/2025,TCS,3222.223633
12/19/2025,TCS,3223.4021
12/22/2025,TCS,3265.536133
12/23/2025,TCS,3250.9021
12/24/2025,TCS,3259.741455
12/26/2025,TCS,3221.437744
12/29/2025,TCS,3193.446533
12/30/2025,TCS,3188.830566
12/31/2025,TCS,3148.955322
1/1/2026,TCS,3169.776855
1/2/2026,TCS,3192.660889
1/5/2026,TCS,3158.678711
1/6/2026,TCS,3197.669922
1/7/2026,TCS,3236.759277
1/8/2026,TCS,3146.696289
1/9/2026,TCS,3150.526855
1/12/2026,TCS,3181.759277
1/13/2026,TCS,3209.6521
1/14/2026,TCS,3135.5
1/15/2026,TCS,3135.5
1/16/2026,TCS,3206.699951
1/19/2026,TCS,3163.600098
1/20/2026,TCS,3102.300049
1/21/2026,TCS,3122.600098
1/22/2026,TCS,3150.399902
1/23/2026,TCS,3162.5
1/27/2026,TCS,3158
1/28/2026,TCS,3200.100098
1/29/2026,TCS,3131.300049
1/29/2025,KOTAKBANK,383.6277161
1/30/2025,KOTAKBANK,379.86203
1/31/2025,KOTAKBANK,379.8220825
2/1/2025,KOTAKBANK,380.1816711
2/3/2025,KOTAKBANK,376.4659424
2/4/2025,KOTAKBANK,385.2558289
2/5/2025,KOTAKBANK,381.9096985
2/6/2025,KOTAKBANK,382.7487183
2/7/2025,KOTAKBANK,385.4056396
2/10/2025,KOTAKBANK,391.5785217
2/11/2025,KOTAKBANK,383.2781067
2/12/2025,KOTAKBANK,388.3422546
2/13/2025,KOTAKBANK,394.1056213
2/14/2025,KOTAKBANK,390.0303345
2/17/2025,KOTAKBANK,388.6119385
2/18/2025,KOTAKBANK,392.217804
2/19/2025,KOTAKBANK,396.5428162
2/20/2025,KOTAKBANK,393.6561279
2/21/2025,KOTAKBANK,390.1601563
2/24/2025,KOTAKBANK,392.7671509
2/25/2025,KOTAKBANK,392.9969177
2/27/2025,KOTAKBANK,389.0614319
2/28/2025,KOTAKBANK,380.1517029
3/3/2025,KOTAKBANK,382.4790344
3/4/2025,KOTAKBANK,381.120575
3/5/2025,KOTAKBANK,386.1747437
3/6/2025,KOTAKBANK,383.8973694
3/7/2025,KOTAKBANK,386.6342163
3/10/2025,KOTAKBANK,383.9073792
3/11/2025,KOTAKBANK,386.5942993
3/12/2025,KOTAKBANK,396.0533752
3/13/2025,KOTAKBANK,396.5627747
3/17/2025,KOTAKBANK,398.1609497
3/18/2025,KOTAKBANK,398.1609497
3/19/2025,KOTAKBANK,403.8443909
3/20/2025,KOTAKBANK,406.6611328
3/21/2025,KOTAKBANK,415.3211365
3/24/2025,KOTAKBANK,434.7287903
3/25/2025,KOTAKBANK,433.5001831
3/26/2025,KOTAKBANK,428.4859924
3/27/2025,KOTAKBANK,425.2397461
3/28/2025,KOTAKBANK,433.7398987
4/1/2025,KOTAKBANK,428.68573
4/2/2025,KOTAKBANK,430.4237671
4/3/2025,KOTAKBANK,426.0288086
4/4/2025,KOTAKBANK,425.8989868
4/7/2025,KOTAKBANK,407.100647
4/8/2025,KOTAKBANK,410.5566406
4/9/2025,KOTAKBANK,410.0672302
4/11/2025,KOTAKBANK,421.7537231
4/15/2025,KOTAKBANK,423.5516663
4/16/2025,KOTAKBANK,424.190918
4/17/2025,KOTAKBANK,437.1160278
4/21/2025,KOTAKBANK,447.7637634
4/22/2025,KOTAKBANK,453.2374573
4/23/2025,KOTAKBANK,444.8870544
4/24/2025,KOTAKBANK,444.0879822
4/25/2025,KOTAKBANK,440.3722839
4/28/2025,KOTAKBANK,444.6073914
4/29/2025,KOTAKBANK,440.4921265
4/30/2025,KOTAKBANK,441.1114197
5/2/2025,KOTAKBANK,435.8374939
5/5/2025,KOTAKBANK,416.4998169
5/6/2025,KOTAKBANK,414.3222961
5/7/2025,KOTAKBANK,418.4974976
5/8/2025,KOTAKBANK,422.0334167
5/9/2025,KOTAKBANK,420.1355896
5/12/2025,KOTAKBANK,428.5059509
5/13/2025,KOTAKBANK,422.6327209
5/14/2025,KOTAKBANK,417.9980774
5/15/2025,KOTAKBANK,420.7948303
5/16/2025,KOTAKBANK,421.1544495
5/19/2025,KOTAKBANK,421.7537231
5/20/2025,KOTAKBANK,417.5385742
5/21/2025,KOTAKBANK,413.7829285
5/22/2025,KOTAKBANK,412.6842041
5/23/2025,KOTAKBANK,419.6761475
5/26/2025,KOTAKBANK,417.3787537
5/27/2025,KOTAKBANK,415.0015259
5/28/2025,KOTAKBANK,414.3822327
5/29/2025,KOTAKBANK,415.8405762
5/30/2025,KOTAKBANK,414.4621582
6/2/2025,KOTAKBANK,412.2446899
6/3/2025,KOTAKBANK,408.4291077
6/4/2025,KOTAKBANK,408.7886963
6/5/2025,KOTAKBANK,407.5101624
6/6/2025,KOTAKBANK,414.2024231
6/9/2025,KOTAKBANK,427.147522
6/10/2025,KOTAKBANK,429.7245483
6/11/2025,KOTAKBANK,428.5658875
6/12/2025,KOTAKBANK,424.8701172
6/13/2025,KOTAKBANK,420.9946289
6/16/2025,KOTAKBANK,427.307312
6/17/2025,KOTAKBANK,426.8678284
6/18/2025,KOTAKBANK,425.9888611
6/19/2025,KOTAKBANK,428.7856445
6/20/2025,KOTAKBANK,433.4602356
6/23/2025,KOTAKBANK,436.3169556
6/24/2025,KOTAKBANK,444.2078552
6/25/2025,KOTAKBANK,439.1536865
6/26/2025,KOTAKBANK,440.2723999
6/27/2025,KOTAKBANK,441.0714417
6/30/2025,KOTAKBANK,432.2016907
7/1/2025,KOTAKBANK,436.2170715
7/2/2025,KOTAKBANK,433.3204041
7/3/2025,KOTAKBANK,424.8302002
7/4/2025,KOTAKBANK,425.4694519
7/7/2025,KOTAKBANK,429.4648438
7/8/2025,KOTAKBANK,444.3876343
7/9/2025,KOTAKBANK,445.3465271
7/10/2025,KOTAKBANK,440.2524109
7/11/2025,KOTAKBANK,443.608551
7/14/2025,KOTAKBANK,440.2524109
7/15/2025,KOTAKBANK,437.1160278
7/16/2025,KOTAKBANK,435.3780212
7/17/2025,KOTAKBANK,433.6600037
7/18/2025,KOTAKBANK,428.1000061
7/21/2025,KOTAKBANK,433.0400085
7/22/2025,KOTAKBANK,432.0400085
7/23/2025,KOTAKBANK,434.0799866
7/24/2025,KOTAKBANK,428.4200134
7/25/2025,KOTAKBANK,424.9200134
7/28/2025,KOTAKBANK,393.3200073
7/29/2025,KOTAKBANK,394.5400085
7/30/2025,KOTAKBANK,391.9400024
7/31/2025,KOTAKBANK,395.7200012
8/1/2025,KOTAKBANK,398.480011
8/4/2025,KOTAKBANK,399.3999939
8/5/2025,KOTAKBANK,400.6000061
8/6/2025,KOTAKBANK,400.480011
8/7/2025,KOTAKBANK,398.4200134
8/8/2025,KOTAKBANK,390.5400085
8/11/2025,KOTAKBANK,395.1799927
8/12/2025,KOTAKBANK,391.7999878
8/13/2025,KOTAKBANK,397.5400085
8/14/2025,KOTAKBANK,395.6400146
8/18/2025,KOTAKBANK,400.2799988
8/19/2025,KOTAKBANK,405.980011
8/20/2025,KOTAKBANK,403.5
8/21/2025,KOTAKBANK,403.5599976
8/22/2025,KOTAKBANK,397.3200073
8/25/2025,KOTAKBANK,396.6600037
8/26/2025,KOTAKBANK,393.1400146
8/28/2025,KOTAKBANK,388.9400024
8/29/2025,KOTAKBANK,392.0599976
9/1/2025,KOTAKBANK,393.7200012
9/2/2025,KOTAKBANK,388.5
9/3/2025,KOTAKBANK,392.0400085
9/4/2025,KOTAKBANK,389.9400024
9/5/2025,KOTAKBANK,389.1000061
9/8/2025,KOTAKBANK,390.019989
9/9/2025,KOTAKBANK,392.0799866
9/10/2025,KOTAKBANK,394.6600037
9/11/2025,KOTAKBANK,394.4599915
9/12/2025,KOTAKBANK,394.4599915
9/15/2025,KOTAKBANK,394.1600037
9/16/2025,KOTAKBANK,404.3399963
9/17/2025,KOTAKBANK,410.0599976
9/18/2025,KOTAKBANK,410.9200134
9/19/2025,KOTAKBANK,406.2000122
9/22/2025,KOTAKBANK,404.3399963
9/23/2025,KOTAKBANK,409.5400085
9/24/2025,KOTAKBANK,406.2600098
9/25/2025,KOTAKBANK,402.7000122
9/26/2025,KOTAKBANK,398.9599915
9/29/2025,KOTAKBANK,398.3200073
9/30/2025,KOTAKBANK,398.5400085
10/1/2025,KOTAKBANK,412.6600037
10/3/2025,KOTAKBANK,420.1000061
10/6/2025,KOTAKBANK,429.2000122
10/7/2025,KOTAKBANK,425.3800049
10/8/2025,KOTAKBANK,423.5599976
10/9/2025,KOTAKBANK,428.9200134
10/10/2025,KOTAKBANK,430.019989
10/13/2025,KOTAKBANK,430.4200134
10/14/2025,KOTAKBANK,430.3599854
10/15/2025,KOTAKBANK,429.9200134
10/16/2025,KOTAKBANK,441.0799866
10/17/2025,KOTAKBANK,441.1600037
10/20/2025,KOTAKBANK,442.7600098
10/21/2025,KOTAKBANK,439.3999939
10/23/2025,KOTAKBANK,445.1199951
10/24/2025,KOTAKBANK,437.3999939
10/27/2025,KOTAKBANK,429.7200012
10/28/2025,KOTAKBANK,432.1600037
10/29/2025,KOTAKBANK,430.1000061
10/30/2025,KOTAKBANK,427.4400024
10/31/2025,KOTAKBANK,420.4400024
11/3/2025,KOTAKBANK,422.7000122
11/4/2025,KOTAKBANK,419.3200073
11/6/2025,KOTAKBANK,416.6400146
11/7/2025,KOTAKBANK,417.6600037
11/10/2025,KOTAKBANK,418.5400085
